object_detection/input_imgs/notblocked/2016-09-18 104655 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 213233 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 195144 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 215441 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 113842 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 090052 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 110341 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 092232 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 071226 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 100009 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 124219 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 073441 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 133432 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 195039 cam135,1,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-18 073037 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 141319 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 131719 cam135,0,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-28 191403 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 164522 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 172629 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 113701 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 211301 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 221057 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 202413 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 124249 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 074249 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 213321 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 083325 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 205908 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 130806 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 101221 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 172607 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 172203 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 220754 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 164319 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 114617 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 104434 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 193928 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 204028 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 135256 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 135838 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 170315 cam135,2,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-18 074855 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 112634 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 210514 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 191039 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 220553 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 145126 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 163043 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 114145 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 171053 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 114206 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 223420 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 211906 cam135,2,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-28 202007 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 155609 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 103342 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 185625 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 163613 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 100817 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 115432 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 120104 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 080814 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 181747 cam135,0,0,1,0,0
object_detection/input_imgs/notblocked/2016-10-05 223219 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 210413 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 170012 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 170205 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 220047 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 111923 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-16 164016 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 163548 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 112937 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 110509 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 220404 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 190130 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 140304 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 160316 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 164356 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 123202 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 164420 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 072754 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 194736 cam135,1,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-18 143817 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 133537 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 122027 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 185423 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 115155 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 161932 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 135434 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 193427 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 111721 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 094858 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 133616 cam135,2,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 202310 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 140102 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 113846 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 104352 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 131753 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 223421 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 144221 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 110151 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 173011 cam135,0,0,1,0,0
object_detection/input_imgs/notblocked/2016-10-12 213536 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 160245 cam135,2,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 085527 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 070114 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 134345 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 110139 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 135254 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 184716 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 092535 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 163309 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 115324 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 215341 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 210352 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 190332 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 225322 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 115230 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 131521 cam135,1,1,1,0,0
object_detection/input_imgs/notblocked/2016-09-21 180950 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 150221 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 133941 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 114509 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 195739 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 192817 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 195245 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 202534 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 212816 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 135700 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 222208 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 073239 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 083406 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 213839 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-16 150825 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 143514 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 122023 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 095403 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 173213 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 181455 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 072135 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 120442 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 083628 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 202817 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 084416 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 110711 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 151954 cam135,1,0,1,0,0
object_detection/input_imgs/notblocked/2016-10-12 205301 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 152359 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 084113 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 223320 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 130915 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 121619 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 181848 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 191005 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 111843 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-16 151036 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 150625 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 082356 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 122730 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 122057 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 153312 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 112129 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 083103 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 203039 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 171254 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 114755 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 120846 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 191201 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 174021 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 121926 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 101423 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 092131 cam135,0,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-18 090537 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 145329 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 074915 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 222006 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 170850 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 140444 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 113802 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 184817 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 223333 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 105343 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 124653 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 075446 cam135,1,1,1,0,0
object_detection/input_imgs/notblocked/2016-09-18 074754 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 201827 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 200716 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 114957 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 221010 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 182728 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 121114 cam135,2,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 121417 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 080026 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 090456 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 132325 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 100615 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 102938 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 113359 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 111143 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 085850 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 204251 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 205746 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 192013 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 123437 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 190404 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 145258 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 121316 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 131210 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 205645 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 200554 cam135,2,1,1,0,0
object_detection/input_imgs/notblocked/2016-09-28 175651 cam135,3,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 121518 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 163007 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 104737 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 112933 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 104950 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 164123 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 104554 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 071630 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 122556 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 120543 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 105533 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 165054 cam135,1,0,1,0,0
object_detection/input_imgs/notblocked/2016-10-05 215038 cam135,1,1,1,0,0
object_detection/input_imgs/notblocked/2016-10-12 124043 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 124754 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 114516 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 174425 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 174123 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 133414 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 074552 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 222411 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 075400 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 223319 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 170407 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 104849 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 081016 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 141420 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 072842 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 135333 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 110739 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 202312 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 071946 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 223926 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 081043 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 213421 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 214546 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 114048 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 165801 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 190837 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 220909 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 134852 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 134446 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 092333 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 124011 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 171405 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 072236 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 123542 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 104251 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 120205 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 192312 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 210049 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 110234 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 131921 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 132127 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 145231 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 161225 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 131412 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 163245 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 073703 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 190202 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 214230 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 141414 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 120517 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 152258 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 190505 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 200143 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 115425 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 121821 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 120512 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 221906 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 200413 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 135054 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 173415 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 180344 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 155508 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 163851 cam135,3,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 155710 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 083911 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 210312 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 162740 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 110537 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 115700 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 111725 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 110206 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 085325 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 134525 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 123740 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 112052 cam135,0,0,1,0,0
object_detection/input_imgs/notblocked/2016-09-18 141959 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 070922 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 083002 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 081001 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 133331 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 073158 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 223838 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 225019 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 130814 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 221502 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 133032 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 173314 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 142329 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 130810 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 132329 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 141629 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 153211 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 164527 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 070619 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 132928 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 123409 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 164852 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 144322 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 070720 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 133818 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 090840 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-16 163309 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 073643 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 090133 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 164751 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 071933 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 182829 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 074451 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 104838 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-28 111042 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 214533 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-12 145904 cam135,1,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 172809 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 075602 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 163410 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 122501 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 162336 cam135,1,1,1,0,0
object_detection/input_imgs/notblocked/2016-09-22 145312 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 111742 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 111018 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-21 181253 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-22 150322 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 190605 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-10-05 224128 cam135,0,0,0,0,0
object_detection/input_imgs/notblocked/2016-09-18 074653 cam135,0,0,0,0,0
